person_id,full_name,slug,jersey,position,height,weight,birth_date,age,experience,school,season,team_id,team_abbrev,team_name,height_inches,headshot_url,team_logo_url
203468,CJ McCollum,cj-mccollum,3,G,6-3,190,"SEP 19, 1991",28.0,6,Lehigh,2019-20,1610612757,POR,Portland Trail Blazers,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203468.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1628403,Caleb Swanigan,caleb-swanigan,50,F,6-9,260,"APR 18, 1997",23.0,2,Purdue,2019-20,1610612757,POR,Portland Trail Blazers,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628403.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
2546,Carmelo Anthony,carmelo-anthony,00,F,6-8,238,"MAY 29, 1984",36.0,16,Syracuse,2019-20,1610612757,POR,Portland Trail Blazers,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2546.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
203081,Damian Lillard,damian-lillard,0,G,6-2,195,"JUL 15, 1990",29.0,7,Weber State,2019-20,1610612757,POR,Portland Trail Blazers,74.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203081.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1629018,Gary Trent Jr.,gary-trent-jr,2,G-F,6-5,209,"JAN 18, 1999",21.0,1,Duke,2019-20,1610612757,POR,Portland Trail Blazers,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629018.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
202355,Hassan Whiteside,hassan-whiteside,21,C,7-0,265,"JUN 13, 1989",31.0,7,Marshall,2019-20,1610612757,POR,Portland Trail Blazers,84.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202355.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1629121,Jaylen Adams,jaylen-adams,10,G,6-0,225,"MAY 04, 1996",24.0,1,St. Bonaventure,2019-20,1610612757,POR,Portland Trail Blazers,72.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629121.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1629658,Jaylen Hoard,jaylen-hoard,6,F,6-8,216,"MAR 30, 1999",21.0,R,Wake Forest,2019-20,1610612757,POR,Portland Trail Blazers,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629658.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
203994,Jusuf Nurkić,jusuf-nurkić,27,C,7-0,290,"AUG 23, 1994",25.0,5,Cedevita,2019-20,1610612757,POR,Portland Trail Blazers,84.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203994.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1626209,Mario Hezonja,mario-hezonja,44,F-G,6-8,220,"FEB 25, 1995",25.0,4,FC Barcelona,2019-20,1610612757,POR,Portland Trail Blazers,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626209.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1629650,Moses Brown,moses-brown,4,C,7-2,245,"OCT 13, 1999",20.0,R,UCLA,2019-20,1610612757,POR,Portland Trail Blazers,86.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629650.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1629642,Nassir Little,nassir-little,9,F-G,6-5,220,"FEB 11, 2000",20.0,R,North Carolina,2019-20,1610612757,POR,Portland Trail Blazers,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629642.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
203918,Rodney Hood,rodney-hood,5,G-F,6-8,208,"OCT 20, 1992",27.0,5,Duke,2019-20,1610612757,POR,Portland Trail Blazers,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203918.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
2772,Trevor Ariza,trevor-ariza,8,F,6-8,215,"JUN 30, 1985",35.0,15,UCLA,2019-20,1610612757,POR,Portland Trail Blazers,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2772.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1629117,Wenyen Gabriel,wenyen-gabriel,35,F,6-9,205,"MAR 26, 1997",23.0,R,Kentucky,2019-20,1610612757,POR,Portland Trail Blazers,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629117.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1628380,Zach Collins,zach-collins,33,F-C,6-11,250,"NOV 19, 1997",22.0,2,Gonzaga,2019-20,1610612757,POR,Portland Trail Blazers,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628380.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
203458,Alex Len,alex-len,25,C,7-0,250,"JUN 16, 1993",27.0,6,Maryland,2019-20,1610612758,SAC,Sacramento Kings,84.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203458.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
203992,Bogdan Bogdanović,bogdan-bogdanović,8,G,6-6,220,"AUG 18, 1992",27.0,2,Fenerbahce,2019-20,1610612758,SAC,Sacramento Kings,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203992.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1627741,Buddy Hield,buddy-hield,24,G,6-4,220,"DEC 17, 1992",27.0,3,Oklahoma,2019-20,1610612758,SAC,Sacramento Kings,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627741.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
201147,Corey Brewer,corey-brewer,13,G-F,6-9,188,"MAR 05, 1986",34.0,12,Florida,2019-20,1610612758,SAC,Sacramento Kings,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201147.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
202709,Cory Joseph,cory-joseph,9,G,6-3,200,"AUG 20, 1991",28.0,8,Texas,2019-20,1610612758,SAC,Sacramento Kings,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202709.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1629610,DaQuan Jeffries,daquan-jeffries,19,G-F,6-5,230,"AUG 30, 1997",22.0,R,Tulsa,2019-20,1610612758,SAC,Sacramento Kings,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629610.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1628368,De'Aaron Fox,deaaron-fox,5,G,6-3,185,"DEC 20, 1997",22.0,2,Kentucky,2019-20,1610612758,SAC,Sacramento Kings,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628368.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
203084,Harrison Barnes,harrison-barnes,40,F,6-8,225,"MAY 30, 1992",28.0,7,North Carolina,2019-20,1610612758,SAC,Sacramento Kings,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203084.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1628385,Harry Giles III,harry-giles-iii,20,F-C,6-11,240,"APR 22, 1998",22.0,1,Duke,2019-20,1610612758,SAC,Sacramento Kings,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628385.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
203953,Jabari Parker,jabari-parker,33,F,6-8,245,"MAR 15, 1995",25.0,5,Duke,2019-20,1610612758,SAC,Sacramento Kings,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203953.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1629713,Justin James,justin-james,10,G-F,6-7,190,"JAN 24, 1997",23.0,R,Wyoming,2019-20,1610612758,SAC,Sacramento Kings,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629713.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
203145,Kent Bazemore,kent-bazemore,26,G-F,6-4,195,"JUL 01, 1989",30.0,7,Old Dominion,2019-20,1610612758,SAC,Sacramento Kings,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203145.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1629657,Kyle Guy,kyle-guy,7,G,6-1,167,"AUG 11, 1997",22.0,R,Virginia,2019-20,1610612758,SAC,Sacramento Kings,73.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629657.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1628963,Marvin Bagley III,marvin-bagley-iii,35,F,6-11,235,"MAR 14, 1999",21.0,1,Duke,2019-20,1610612758,SAC,Sacramento Kings,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628963.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
202357,Nemanja Bjelica,nemanja-bjelica,88,F,6-10,234,"MAY 09, 1988",32.0,4,Fenerbahce,2019-20,1610612758,SAC,Sacramento Kings,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202357.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1626158,Richaun Holmes,richaun-holmes,22,F,6-10,235,"OCT 15, 1993",26.0,4,Bowling Green,2019-20,1610612758,SAC,Sacramento Kings,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626158.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1627812,Yogi Ferrell,yogi-ferrell,3,G,6-0,178,"MAY 09, 1993",27.0,3,Indiana,2019-20,1610612758,SAC,Sacramento Kings,72.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627812.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1627854,Bryn Forbes,bryn-forbes,11,G,6-2,205,"JUL 23, 1993",26.0,3,Michigan State,2019-20,1610612759,SAS,San Antonio Spurs,74.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627854.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
1629002,Chimezie Metu,chimezie-metu,7,F-C,6-9,225,"MAR 22, 1997",23.0,1,USC,2019-20,1610612759,SAS,San Antonio Spurs,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629002.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
201942,DeMar DeRozan,demar-derozan,10,G-F,6-6,220,"AUG 07, 1989",30.0,10,Southern California,2019-20,1610612759,SAS,San Antonio Spurs,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201942.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
1627749,Dejounte Murray,dejounte-murray,5,G,6-4,180,"SEP 19, 1996",23.0,3,Washington,2019-20,1610612759,SAS,San Antonio Spurs,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627749.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
1628401,Derrick White,derrick-white,4,G,6-4,190,"JUL 02, 1994",25.0,2,Colorado,2019-20,1610612759,SAS,San Antonio Spurs,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628401.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
1629234,Drew Eubanks,drew-eubanks,14,F-C,6-9,245,"FEB 01, 1997",23.0,1,Oregon State,2019-20,1610612759,SAS,San Antonio Spurs,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629234.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
1627751,Jakob Poeltl,jakob-poeltl,25,C,7-1,245,"OCT 15, 1995",24.0,3,Utah,2019-20,1610612759,SAS,San Antonio Spurs,85.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627751.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
1629640,Keldon Johnson,keldon-johnson,3,F-G,6-5,220,"OCT 11, 1999",20.0,R,Kentucky,2019-20,1610612759,SAS,San Antonio Spurs,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629640.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
200746,LaMarcus Aldridge,lamarcus-aldridge,12,C-F,6-11,250,"JUL 19, 1985",34.0,13,University of Texas at Austin,2019-20,1610612759,SAS,San Antonio Spurs,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/200746.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
1629022,Lonnie Walker IV,lonnie-walker-iv,1,G-F,6-5,204,"DEC 14, 1998",21.0,1,Miami,2019-20,1610612759,SAS,San Antonio Spurs,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629022.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
1629677,Luka Samanic,luka-samanic,19,F,6-10,227,"JAN 09, 2000",20.0,R,Union Olimpija,2019-20,1610612759,SAS,San Antonio Spurs,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629677.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
201158,Marco Belinelli,marco-belinelli,18,G,6-5,220,"MAR 25, 1986",34.0,12,Fortitudo Bologna,2019-20,1610612759,SAS,San Antonio Spurs,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201158.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
201988,Patty Mills,patty-mills,8,G,6-1,180,"AUG 11, 1988",31.0,10,St. Mary's,2019-20,1610612759,SAS,San Antonio Spurs,73.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201988.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
1629683,Quinndary Weatherspoon,quinndary-weatherspoon,15,G,6-3,205,"SEP 10, 1996",23.0,R,Mississippi State,2019-20,1610612759,SAS,San Antonio Spurs,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629683.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
200752,Rudy Gay,rudy-gay,22,F-G,6-8,250,"AUG 17, 1986",33.0,13,Connecticut,2019-20,1610612759,SAS,San Antonio Spurs,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/200752.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
1626168,Trey Lyles,trey-lyles,41,F,6-9,234,"NOV 05, 1995",24.0,4,Kentucky,2019-20,1610612759,SAS,San Antonio Spurs,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626168.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
203092,Tyler Zeller,tyler-zeller,40,F-C,6-11,250,"JAN 17, 1990",30.0,7,North Carolina,2019-20,1610612759,SAS,San Antonio Spurs,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203092.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
1628449,Chris Boucher,chris-boucher,25,F-C,6-9,200,"JAN 11, 1993",27.0,2,Oregon,2019-20,1610612761,TOR,Toronto Raptors,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628449.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
1629608,Dewan Hernandez,dewan-hernandez,20,C-F,6-10,235,"DEC 09, 1996",23.0,R,Miami,2019-20,1610612761,TOR,Toronto Raptors,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629608.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
1627832,Fred VanVleet,fred-vanvleet,23,G,6-1,197,"FEB 25, 1994",26.0,3,Wichita State,2019-20,1610612761,TOR,Toronto Raptors,73.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627832.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
200768,Kyle Lowry,kyle-lowry,7,G,6-0,196,"MAR 25, 1986",34.0,13,Villanova,2019-20,1610612761,TOR,Toronto Raptors,72.0,https://cdn.nba.com/headshots/nba/latest/1040x760/200768.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
1626259,Malcolm Miller,malcolm-miller,13,G-F,6-7,210,"MAR 06, 1993",27.0,2,Holy Cross,2019-20,1610612761,TOR,Toronto Raptors,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626259.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
201188,Marc Gasol,marc-gasol,33,C,6-11,255,"JAN 29, 1985",35.0,11,FC Barcelona,2019-20,1610612761,TOR,Toronto Raptors,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201188.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
1629744,Matt Thomas,matt-thomas,21,G,6-4,190,"AUG 04, 1994",25.0,R,Iowa State,2019-20,1610612761,TOR,Toronto Raptors,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629744.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
1626181,Norman Powell,norman-powell,24,G,6-3,215,"MAY 25, 1993",27.0,4,UCLA,2019-20,1610612761,TOR,Toronto Raptors,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626181.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
1628384,OG Anunoby,og-anunoby,3,F,6-7,232,"JUL 17, 1997",22.0,2,Indiana,2019-20,1610612761,TOR,Toronto Raptors,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628384.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
1629052,Oshae Brissett,oshae-brissett,12,F-G,6-7,210,"JUN 20, 1998",22.0,R,Syracuse,2019-20,1610612761,TOR,Toronto Raptors,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629052.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
1627783,Pascal Siakam,pascal-siakam,43,F,6-9,230,"APR 02, 1994",26.0,3,New Mexico State,2019-20,1610612761,TOR,Toronto Raptors,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627783.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
1627775,Patrick McCaw,patrick-mccaw,22,G,6-7,181,"OCT 25, 1995",24.0,3,UNLV,2019-20,1610612761,TOR,Toronto Raptors,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627775.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
1628778,Paul Watson,paul-watson,1,G,6-6,210,"DEC 30, 1994",25.0,R,Fresno State,2019-20,1610612761,TOR,Toronto Raptors,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628778.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
1626178,Rondae Hollis-Jefferson,rondae-hollis-jefferson,4,F,6-6,217,"JAN 03, 1995",25.0,4,Arizona,2019-20,1610612761,TOR,Toronto Raptors,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626178.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
201586,Serge Ibaka,serge-ibaka,9,F,7-0,235,"SEP 18, 1989",30.0,10,Ricoh Manresa,2019-20,1610612761,TOR,Toronto Raptors,84.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201586.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
1626169,Stanley Johnson,stanley-johnson,5,F-G,6-6,242,"MAY 29, 1996",24.0,4,Arizona,2019-20,1610612761,TOR,Toronto Raptors,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626169.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
1629056,Terence Davis,terence-davis,0,G,6-4,201,"MAY 16, 1997",23.0,R,Mississippi,2019-20,1610612761,TOR,Toronto Raptors,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629056.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
202711,Bojan Bogdanovic,bojan-bogdanovic,44,F,6-8,226,"APR 18, 1989",31.0,5,Fenerbahce,2019-20,1610612762,UTA,Utah Jazz,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202711.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
1628378,Donovan Mitchell,donovan-mitchell,45,G,6-1,215,"SEP 07, 1996",23.0,2,Louisville,2019-20,1610612762,UTA,Utah Jazz,73.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628378.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
202334,Ed Davis,ed-davis,17,C-F,6-9,218,"JUN 05, 1989",31.0,9,North Carolina,2019-20,1610612762,UTA,Utah Jazz,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202334.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
1626144,Emmanuel Mudiay,emmanuel-mudiay,15,G,6-3,200,"MAR 05, 1996",24.0,4,Guangdong,2019-20,1610612762,UTA,Utah Jazz,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626144.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
1627777,Georges Niang,georges-niang,31,F,6-7,230,"JUN 17, 1993",27.0,3,Iowa State,2019-20,1610612762,UTA,Utah Jazz,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627777.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
1629714,Jarrell Brantley,jarrell-brantley,5,F,6-5,250,"JUN 07, 1996",24.0,R,College of Charleston,2019-20,1610612762,UTA,Utah Jazz,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629714.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
204060,Joe Ingles,joe-ingles,2,F-G,6-7,220,"OCT 02, 1987",32.0,5,Maccabi Tel Aviv,2019-20,1610612762,UTA,Utah Jazz,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/204060.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
203903,Jordan Clarkson,jordan-clarkson,00,G,6-4,194,"JUN 07, 1992",28.0,5,Missouri,2019-20,1610612762,UTA,Utah Jazz,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203903.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
1629625,Justin Wright-Foreman,justin-wright-foreman,3,G,6-0,190,"OCT 27, 1997",22.0,R,Hofstra,2019-20,1610612762,UTA,Utah Jazz,72.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629625.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
1629752,Juwan Morgan,juwan-morgan,16,F,6-7,232,"APR 17, 1997",23.0,R,Indiana,2019-20,1610612762,UTA,Utah Jazz,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629752.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
201144,Mike Conley,mike-conley,10,G,6-1,175,"OCT 11, 1987",32.0,12,Ohio State,2019-20,1610612762,UTA,Utah Jazz,73.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201144.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
1629671,Miye Oni,miye-oni,81,G-F,6-5,206,"AUG 04, 1997",22.0,R,Yale,2019-20,1610612762,UTA,Utah Jazz,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629671.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
1628430,Nigel Williams-Goss,nigel-williams-goss,0,G,6-2,190,"SEP 16, 1994",25.0,R,Gonzaga,2019-20,1610612762,UTA,Utah Jazz,74.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628430.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
1629730,Rayjon Tucker,rayjon-tucker,6,G,6-3,209,"SEP 24, 1997",22.0,R,Arkansas-Little Rock,2019-20,1610612762,UTA,Utah Jazz,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629730.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
1626220,Royce O'Neale,royce-oneale,23,F,6-4,226,"JUN 05, 1993",27.0,2,Baylor,2019-20,1610612762,UTA,Utah Jazz,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626220.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
203497,Rudy Gobert,rudy-gobert,27,C,7-1,258,"JUN 26, 1992",28.0,6,Cholet,2019-20,1610612762,UTA,Utah Jazz,85.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203497.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
1628396,Tony Bradley,tony-bradley,13,C-F,6-10,248,"JAN 08, 1998",22.0,2,North Carolina,2019-20,1610612762,UTA,Utah Jazz,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628396.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
1629678,Admiral Schofield,admiral-schofield,1,G-F,6-5,241,"MAR 30, 1997",23.0,R,Tennessee,2019-20,1610612764,WAS,Washington Wizards,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629678.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
1628394,Anžejs Pasečņiks,anžejs-pasečņiks,18,C-F,7-2,229,"DEC 20, 1995",24.0,R,Gran Canaria,2019-20,1610612764,WAS,Washington Wizards,86.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628394.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
203078,Bradley Beal,bradley-beal,3,G,6-3,207,"JUN 28, 1993",27.0,7,Florida,2019-20,1610612764,WAS,Washington Wizards,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203078.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
202722,Davis Bertans,davis-bertans,42,F,6-10,225,"NOV 12, 1992",27.0,3,Baskonia,2019-20,1610612764,WAS,Washington Wizards,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202722.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
1629726,Garrison Mathews,garrison-mathews,24,G,6-5,215,"OCT 24, 1996",23.0,R,Lipscomb,2019-20,1610612764,WAS,Washington Wizards,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629726.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
1627780,Gary Payton II,gary-payton-ii,20,G,6-3,195,"DEC 01, 1992",27.0,3,Oregon State,2019-20,1610612764,WAS,Washington Wizards,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627780.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
101133,Ian Mahinmi,ian-mahinmi,28,C,6-11,262,"NOV 05, 1986",33.0,11,Pau Orthez,2019-20,1610612764,WAS,Washington Wizards,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/101133.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
1629067,Isaac Bonga,isaac-bonga,17,G,6-8,180,"NOV 08, 1999",20.0,1,Skyliners Frankfurt,2019-20,1610612764,WAS,Washington Wizards,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629067.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
202397,Ish Smith,ish-smith,14,G,6-0,175,"JUL 05, 1988",31.0,9,Wake Forest,2019-20,1610612764,WAS,Washington Wizards,72.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202397.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
1627784,Jarrod Uthoff,jarrod-uthoff,7,F,6-9,220,"MAY 19, 1993",27.0,1,Iowa,2019-20,1610612764,WAS,Washington Wizards,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627784.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
1626170,Jerian Grant,jerian-grant,22,G,6-4,198,"OCT 09, 1992",27.0,4,Notre Dame,2019-20,1610612764,WAS,Washington Wizards,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626170.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
